pair_id,bank,quarter,source,section,date,analyst,analyst_firm,speaker_type,question_text,answer_text,n_answer_turns,pair_mode,seed_topic_q,seed_topic_a,prudential8_q,prudential8_a,directness,metric_coverage,topic_substitution,question_sentiment,question_score,question_net,answer_sentiment,answer_score,answer_net
hsbc_2026-interim_006,hsbc,2026-interim,2026-interim-equity-analysts-meeting-transcript.pdf,qa,5 August 2026,CHRIS HALLAM,GOLDMAN SACHS,analyst,"A follow-up question on costs. How do you characterise
the degree of confidence you have in the growth dynamics you’re seeing accelerate, and the
requisite investment spend you need to do behind that? And when the businesses talk to you
about the changing nature of growth, are they also changing their view on the operating
leverage or jaws associated with the new growth dynamics, the accelerated growth dynamics?
The second question, you talked a little bit on the interconnectivity between CIB and Wealth.
Maybe it’s impossible to answer, but how would you characterise how much of that referral
revenue, if you want to call it that, is specific transaction-related – an IPO, M&A activity, etc –
versus just doing a better job of understanding, isolating and monetising wealthy customers
who happen to sit in your corporate CIB network and referring them to Wealth?","Let me explain the process we go through when we accelerate investment, which
we do as part of our normal processes. We’ll say, ‘this is the investment you have today, but if
you had more money, by order of priority where would you spend it?’ It’s not just that CIB gets
money and Wealth gets money, it goes line by line in detail - ‘Which market, which products,
what are you going to do? Is it going to be on technology? Is it going to be on people? How
much of it is going to be a cost which is going to be in-built for future, or is it a one-off?’
Then we say, depending on the timing and the importance of the return, who gets the first bite
of the cherry and who gets the next. All of this cost and investment is part of existing multi-year
programmes, but if you want to bring forward some of your investment from a future
programme, you have to compete to say, ‘why should I give this to you versus the next
business?’ That’s the process we are going through. It is incumbent to track revenue against
what people said they would get, because the investment isn’t in and out of different
programmes. It doesn’t cause confusion on the ground - once we commit, we commit long-
term. It’s just a question of how quickly we can pass that money on.
I’m very comfortable that the granularity of what we are looking at – that applies to investment
acceleration, whether we do it in businesses or in infrastructure – that’s all aligned, and we do
it from a value stream perspective. ‘If you’re growing this business, how much investment do
you need at the front end? How much do you need from the technology perspective? How
much do you need from a risk and compliance so that you can do it safely?’ That has enabled
us to deliver growth sustainably and safely. Once you give us that wish list, it doesn’t mean
you’re going to get that, but we have super clarity, as and when we may consider giving more,
as to who is ahead and who is next. But the commitment is that everybody gets multi-year
spending - it’s when you get it, and who gets accelerated, that shifts from time to time.
On CIB and Wealth, what we have done, and I know this as part of OpCo, is identify a top few
hundred clients, then engage with them. They all have very senior sponsors, whether it’s
Georges, myself, others on the OpCo, or senior people within CIB. When they engage with
those clients at the C-suite level, the CFO level further down, they bring the whole of HSBC to
the client. It’s not the next IPO, the next transaction, the next cross-sell, as you would do for a
payments business. Then you track and see actual business from those referrals. I have done
this at least half a dozen times this year – how you are picking up those clients through the
Private Bank, how it’s falling through, and then we have follow-up mechanisms. It’s real hands-
on engagement.
Beyond that, we have KPIs and incentives tracked at the RM level and to see the growth of the
business relationship, how that is evolving. That is important, not just because it brings direct
revenues, but it is an indication of how embedded that relationship is, and how you are making
sure that what you are bringing to the client is the totality of what the firm can offer, as opposed
to lots of verticals with duplicate levels of engagement. I encourage you to have in mind our international mid-market corporates
business, which is unique at HSBC. We’re banking companies in particular across Asia as they
grow, and there are founders and senior people in those companies who are an opportunity
set that we have that typically other companies wouldn’t.",2,consecutive,mixed,mixed,operational_efficiency,business_model_strategy,0.407,1.0,0.0,neutral,0.9154926538467407,0.0,neutral,0.9337614178657532,0.0
hsbc_2026-interim_007,hsbc,2026-interim,2026-interim-equity-analysts-meeting-transcript.pdf,qa,5 August 2026,KATHERINE LEI,JP MORGAN,analyst,"Do we have a bit more colour on Wealth, on the $25 billion
net new money in this quarter or the $39 billion last quarter? What is the structure of it? What
percentage is from Private Banking, what percentage is from Premium or Premium Elite, and
what is from mass market, so we can roughly get a sense of the different client segments
contributing to Wealth income?
The other one is Hong Kong - loan and deposit growth for HSBC is slower than reported by the
industry. You explained a bit on the loan side. How about on deposit side? What is the driver
for losing market share? And what are we going to do about it?","The vast amount of Wealth comes from what we consider to be our sweet spot in
all our markets, from $100,000 up to about $2 million assets under management. That’s a really
important pocket for us, because that’s where we’ve got the most volume growth coming
through. Private Bank can be lumpy - we are very confident about the growth in the Private
Bank going forward, but some of the new mandates came through more in Q1 rather than Q2.
For us, it will always be what I would call the Premier or near-Premier customer base, and the
lower end of what you would consider Private Bank, rather than just the ‘super billionaire’ or
‘$10-million-plus’ category.
We’re not giving specific percentage disclosures, but on a broad base that demographic is
where the growth is. and the inherent growth of those pockets of customer base in Asia plays
very well to our strengths, and doesn’t cause us some of the issues on compliance which can
arise in terms of cross-border flows.
In terms of Hong Kong deposits, it is really important for us to maintain market share in all
markets, but we’re not going to do it at any cost. We see from some competitors over periods
of time, particularly towards quarter-ends, a lot of margin pressure, and there’s a bit of a pricing
war going on, but we don’t really engage on that, nor do we need to. Katherine, I appreciate we don’t make it easy, but if you look at the legal
entity disclosure in the data pack, deposit growth over the last 12 months has been very strong
in Hong Kong in our business. The market share point I think was well made by Pam, that we
are keen to maintain our market share, but not at any cost.",2,consecutive,untagged,mixed,business_model_strategy,business_model_strategy,0.446,,0.0,neutral,0.7380561828613281,0.0,neutral,0.8181869387626648,0.0
hsbc_2026-interim_008,hsbc,2026-interim,2026-interim-equity-analysts-meeting-transcript.pdf,qa,5 August 2026,EMMA XU,BANK OF AMERICA,analyst,"I have two questions. The first is about tax. I previously had
the impression that there is room for you to reduce tax in the coming years, and some of your
peers have indicated that there is a structural decline of their tax in the coming years, although
from a higher base. But in the first half, your effective tax is slightly higher than the first half of
last year. Is this still a reasonable assumption that your tax could decline in the coming years?
The second question is that you mentioned that for this year you may consider increasing
variable pay, given the very strong business momentum. How much is variable pay within your
total operating costs?","Variable pay last year was $3.9 billion, about 11-12% of our total cost base, so
any increase is going to have only a modest impact on the top-line number.
In terms of tax, with global minimum tax, we know that tax requirements can change over time,
and there are additional tax liabilities. We are not aggressive on tax, nor do we want to be
frankly. It’s really important to be compliant on tax, and we don’t want any issues which can
happen when you look at SLAs, etc, in terms of where revenues are booked and where costs
are held.
I’m not going to make any call on any competitor, but it would be a very brave person who says
in today’s environment that they want to support their bottom line by being aggressive on tax,
because tax authorities across the globe are going to be rigorous, as they should be, on tax
requirements.",1,consecutive,mixed,mixed,operational_efficiency,profitability_earnings,0.295,1.0,0.0,negative,0.544808566570282,-0.544808566570282,neutral,0.8280550837516785,0.0
hsbc_2026-interim_009,hsbc,2026-interim,2026-interim-equity-analysts-meeting-transcript.pdf,qa,5 August 2026,ALVARO SERRANO,MORGAN STANLEY,analyst,"My question is on loan growth and the capital
intensity of that loan growth. RWAs grew a bit higher than the loans. There’s the CIB balance
sheet in there as well, but when we look across the sector, a lot of loan growth is coming from
mid- to large-corporates, i.e. lower RWA density growth. As we look forward, loan growth is
accelerating a pretty big opportunity there. I want to invite you to comment on the capital
intensity of the loan growth you’re seeing as we think about RWA growth going forward, and
your capacity to fund that and fine-tune whatever is left for buybacks.
Second, we’ve had, since we last spoke, the Financial Stability Report, the proposal on the
leverage ratio as well the ring-fence proposal, and we’re going to have lower pillar 2As. Can
you update us on your views there if anything has changed, made you more optimistic?","I’ll take the leverage ratio first. The leverage ratio gives some advantages at the
operating entity levels, whether it’s HBUK or HCIB, but at the group level it’s not advantageous,
it’s slightly adverse. However, having that advantage at the operational level does give us some
flexibility in terms of the booking model and how much business we can book, so that is positive.
I would also say that, in terms of the continuing consultations with the regulators, we are well
engaged, so still more to see in that space.
In terms of loan growth, firstly, as you know, our overall RWA intensity is not high in our balance
sheet if you look at it in terms of full numbers. That is because we have a large exposure to
well-rated companies or to government-supported entities where the density is lower. We don’t
really have much in PE investments, where you have much higher RWA intensity. Having said
that, in this quarter loan growth contributed to RWA growth, but there was also growth from our
markets business where we deployed surplus deposits, that’s another factor to consider.
For us, there are two tailwinds we are looking at to support loan growth with lower RWA growth.
One is the work on balance sheet velocity we started doing some work on. We do low single-
digit billions of dollars, $10-20 billion. That’s the envelope we operate in, compared to some
other competitors who do much more. We think, given the size of our balance sheet, there is
scope to do more in that, and we are well positioned and invested in terms of our processes
and the compliance requirements we need to follow to do that SRT going into 2027.
The second I would call out is that as at the beginning of next year, there will be a modest
beneficial impact from Basel 3.1 implementation. As those numbers get firmed up over the next
quarter or so, we will give you firmer numbers. So think about loan growth staying the same,
but RWAs hopefully being supported from an intensity perspective and mitigation by these two
factors into 2027.",1,consecutive,capital,capital,capital_adequacy,capital_adequacy,0.38,1.0,0.0,neutral,0.7979931235313416,0.0,positive,0.5586004853248596,0.5586004853248596
hsbc_2026-interim_010,hsbc,2026-interim,2026-interim-equity-analysts-meeting-transcript.pdf,qa,5 August 2026,GUY STEBBINGS,BNP PARIBAS,analyst,"A couple of questions on capital, the first building on the
last one in terms of the UK regulatory backdrop. As we think forward towards an update from
the Bank of England, is there anything you’re particularly focused on for HSBC which you think
would move the needle in terms of your requirements, which you think there’s a realistic chance
of some changes? I’m interested to get your perspective there.
The second one was on AT1 costs, quite hard to calculate, but I think they might be fractionally
higher than last year on a run rate basis. In terms of looking forward, if we’ve got RWA growth
in the future or more loan growth, would you need to do more AT1 issuance? Or are you well
stocked from here?","Our plan for this year was around $4 billion of AT1 issuance, and we’ve
issued $4 billion, so we’re pretty much done in terms of our plan. Where we choose AT1 as an
asset class and instrument is typically for balance sheets that are growing but leverage
constrained. AT1 is the mechanism to provide leverage capacity, that’s typically where we
would use it. There is an ongoing regulatory debate, particularly in Europe, on AT1 as an asset
class, but we’re very comfortable with it, and the PRA is on record as saying that they don’t
expect to make any changes. I’m really pleased that, in terms of implementing our issuance plan, we did it when
we did, because that puts us in a good position. We did that before we saw the loan growth
which only came through in Q2. At the operating entity levels, if some of those leverage
constraints come off, that helps as well.
In terms of your other question on capital requirements - in terms of our own operating range -
we are not changing. We’ll continue to look at that as the rules get implemented, but specifically
how the rules get interpreted at each firm level in consultation with a supervisor, that’s what
makes the most difference, as opposed to just a baseline where the FPC has started. That’s
an ongoing dialogue for us, and we would like, given our diversity, given the fact that we had
one of the least stress loss deltas last year, we should get more benefit as opposed to just the
headwind because of our size and scale. There’s ongoing dialogue about that. I’m not asking you to specifically comment, but there’s an FT article on China
potentially tightening taxes for individuals. The broader question is - and multiple clients have
asked me about it this morning - Hong Kong regulators, the government and Chinese
regulators, they’re very sophisticated, they must understand that the constant flow of headlines
on regulatory changes or potential regulatory changes is not helpful to the message they’re
trying to give. Do you get a sense that they understand that?
Question number two, is there a source, something that you would encourage to look at, in
terms of understanding where the policy direction is going?
And then I know you’re probably bored of talking about costs acceleration, but if we look back
a couple of years, certainly if I look at consensus, it looks as if revenue expectations have gone
up a lot, costs not so much. Would you say that we shouldn’t assume that operating leverage
could go on forever? Or do we think that operating leverage is there and incremental
investments will continue to drive operating leverage going forward? Let me take the costs question first. When you have scaled businesses and you
build on them, you get operating leverage, but operating leverage doesn’t happen exactly the
same by month, by quarter, because there is a difference in the timing of the investments and
when the revenue kicks in. We are going to be disciplined on run-the-bank costs, but when we
have a growth opportunity, we want to make the investment.
Specifically on Securities Services, under the new mandates we were getting, we did more
investment, even though it wasn’t in the financial plan. We accelerated the investment and we
saw the benefit of it: 16% growth coming into this year. So if you look at operating leverage
over a period of time it gets driven, but I wouldn’t say that it’s something that you look at every
month to say at a margin ‘if it’s not giving me operating leverage, I’m not going to invest’.
The reason we can say that is because our businesses run healthy cost-income ratios, our
focus on that is sharp. That gives us results, putting us in a different position versus some other
participants in the sector. Your assumption that HSBC will grow only where it can over time,
and continue to have operating leverage is fair, but don’t look at it quarter-on-quarter because
we are not going to just mathematically try to control something - we are focused on having
sustainable growth, at the right returns, at the right level. The binding factor in all of this is that
the baseline of the RoTE we want to drive is 17% or better - that’s a baseline - and there are a
lot of contributing factors to that. That whole thing has to work well together.
On your other question, in terms of regulation, a couple of factors. Chinese mainland and Hong
Kong connectivity is very strong and is being encouraged, whether in terms of flows which
support business or individuals. That is something regulators are focusing on because that is
important from their goals, from their macroeconomic objectives.
The regulators are saying that the rules are the rules, no matter what the press says, we are
not making new rules. We do not expect new rules. There’s additional clarity coming for when
people don’t follow existing rules. Those rules get reiterated when those who haven’t followed
those rules get enforcement actions. That’s the context we need to consider, that applies
across the board.
On tax requirements, in any market, this is going to be something every regulator, every country
is going to be focused on. As those tax requirements change, the individual’s accountability
and liability to self-attest, and to be very clear when you do your KYC onboarding in terms of
where the wealth’s coming from is going to be heightened. From a bank perspective, we need
to ensure we have applied and checked, and there are no exceptions in the process.
So the regulators are mindful in the macro sense, but we should not allow regulation to be led
by press coverage - that wouldn’t be right because that comes and goes. The fundamental
point is that connectivity between the Chinese mainland and Hong Kong is very strong and will
continue, and nothing so far that we’ve heard in any way reduces that. Hong Kong IPOs really don’t make the spreads they used to. The list of
book runners is pretty crowded these days, and you’re going to have to have some mainland
names near the top of the tree. Is it fair to assume involvement there is mostly about other
relationships and services that can come with being involved in the IPOs? The fact that we’ve participated in more IPOs is huge, we are very pleased with
that. But for us, being a large bank which provides lots of services, the other business that
comes through IPOs is equally if not more important. So you’re spot on, and that is absolutely
feeding into the growth numbers that we’re seeing. Based on your investor slides, you talked a lot about Asia FX growth
and fee income. I think you indicated it grew to $2.9 billion full-year 2025 in CIB. I just wanted
to understand a little bit, when we talk about Chinese companies going international and
volatility in the FX market leading to hedging, on the corporate side, how we should think about
the FX opportunity in particular? FX is really a customer flow business. If you’ve got business arrangements and
supply chain reconfigurations and what companies are doing through the trade business, FX
becomes a part of that. That’s how we’re seeing the shifting macro landscape. As businesses
are making choices, FX gets a lot of flow opportunity business. And that’s still with your current client base, or you need to expand to
grow it? Typically, it comes through our existing customer base if you just go deeper and
do more with them, because they are doing more. That would be the big piece. In terms of
expanding our customer base, we are very conscious in terms of new customer onboarding to
ensure they are within our risk appetite. Thank you, everybody, for joining us this morning. Much appreciated. We’ll
see you in September. Have a wonderful vacation and see you all when we’re back to school. Thank you.",12,consecutive,mixed,mixed,capital_adequacy,profitability_earnings,0.597,1.0,0.0,neutral,0.8282755017280579,0.0,neutral,0.8505133390426636,0.0
hsbc_2026-interim_001,hsbc,2026-interim,2026-interim-investors-analysts-transcript.pdf,qa,4 August 2026,GUY STEBBINGS,BNP PARIBAS,analyst,"I have a couple of questions around growth. It does sound
like part of the message today is that there’s more opportunities out there to deploy capital into
the business, so it’s more of a priority over buybacks from here. I have two questions falling off
that. What metrics are you looking at when making that decision? Presumably there’s a
demand point here, but also a spread point, so perhaps you could talk about where you’re
seeing good opportunities on both the volume and spreads right now. Attached to that, when it
comes to capital generated from upcoming sales, are we going to think about the priority being
deployment back into the business, rather than buybacks?
On net interest income, clearly it’s been a good Q2 print. You’ve got hedge support in the
second half, and again, there’s been this more upbeat message on volume dynamics. I’m
struggling a little bit with the guidance for the second half of the year if we’re expecting that to
work through. What is it that means that we don’t see growth in the second half versus that Q2
run rate?","I’m going to take your first question on growth, and ask Pam to
comment on the banking NII for the second half of the year.
First, with the focus of our business on these areas where we are a market leader, where we
can drive underlying growth and where we can generate high returns, we are seeing now
growth across all those areas of focus across all four businesses. We’re also actually driving
those from a position of material strength. We are the leading Asia wealth manager. We are
the world’s trade bank. We serve Hong Kong across two iconic brands, and we of course have
a very important role in the UK as a home market as the UK’s leading international bank, so
therefore it does become very important that we continue supporting these leadership positions
with the underlying structural growth opportunities in order to continue taking market share and
serve our clients with these strengths.
With regards to loans specifically, one thing to reassure you about is that we will only grow at
the right returns and within our risk appetite. That is paramount in the way we drive our growth,
and that means meeting our targets or exceeding our targets. We’re very pleased to see growth
in the UK. Commercial has grown 10%, with $10 billion additional loans, but we’re also very
pleased to see, finally, Hong Kong resume loan growth after many quarters of contraction or
flat. This is very encouraging for the future.
Lastly, on our priorities in the way we use our capital generation, 100 basis points, first is to
deliver the 50 basis points accrual for our dividend. That’s to meet our 50% dividend payout
ratio on our earnings, adjusted for material notable items. The second priority use of our capital
is to support business organic growth. This is how we can generate the highest value for our
shareholders when we do it, of course, within risk appetite and at the right returns. Then the
leftover excess capital, the preferred mechanism to distribute it is through share buybacks.
We’re very pleased this quarter to announce a $1 billion share buyback after pausing it for
three quarters, rebuilding capital from the Hang Seng Bank privatisation. You’re absolutely right, the banking NII environment is benign. Our own update
on the guidance of at least $46 billion reflects a good outlook for our balance sheet, both from
a deposit and a loan side, which had an uptick in the second quarter, and a supportive rate
environment, which will give us a modest benefit for the rest of the year. We also have the
benefit coming from the reinvestment of $50 billion of maturing structural hedge assets, which
are currently yielding 2.8% in the second half of the year, but as always, in any guidance, we
take into account a range of plausible outcomes when setting out the guidance.
So there’s a certain buffer in it, and that includes consideration of volatility, particularly in
HIBOR – you’ve seen some of that recently – as well as FX rates. As you can imagine, if sterling
is weaker, that has an impact for us on our dollar-based banking NII. All in all, really comfortable
with the guidance update. I would just stress on ‘at least’ $46 billion and of course
mathematically – you’re quite right – with the run rate you could pretty much get to a larger
number.",2,consecutive,mixed,mixed,capital_adequacy,business_model_strategy,0.444,1.0,0.0,neutral,0.7650678753852844,0.0,positive,0.8201547861099243,0.8201547861099243
hsbc_2026-interim_002,hsbc,2026-interim,2026-interim-investors-analysts-transcript.pdf,qa,4 August 2026,ALASTAIR WARR,AUTONOMOUS,analyst,"Two questions on costs, if I may. The first is quite simple,
if you could just give a little bit more colour on where the additional simplification saves are
coming from and what’s changed there. A second question, just looking a bit further out, really.
You’ve talked about the revenue in the medium term moving up towards 5% growth. We’ve got
a little bit more nuance today on variable costs. There are jaws built into consensus two/three
years out. I just wonder if you could talk about the potential trend for reported cost growth, just
bearing in mind that moving up to 5% on the revenue side in the next couple of years.","First, the additional saves. We’re very pleased to have upgraded our
simplification saves from $1.5 billion to $2 billion to be actioned before the end of this year, and
delivered in full in 2027. We’re doing so with the same initially committed $1.8 billion of cost to
achieve, a one-time cost to achieve. We’re pleased with this upgrade.
We have seen strong progress on our cost delivery. Part of it refers to areas of cost where we
had a little bit more uncertainty at the inception of this programme, and we felt more authority
now a year and a half into it. You can argue – this is a year and a half ago – some conservatism
in our approach, which we are comfortable to deliver. Some of it has been delivered because
we managed, through attrition, some of the headcount adjustments that may have been
required, as opposed to using severance, and then some of it has been additional identified
opportunities that we decided to bring in the programme and accelerate, given that we haven’t
used the $1.8 billion envelope. This is really how we’re driving it.
Remember, this is only one area where we’re delivering simplification saves. The other area is
by making these business exit decisions, 15 of which have been announced so far, with about
$1.1 billion of associated costs which would be saved from these businesses and reinvested,
redeployed in our areas of strategic strength, where we expect to generate better revenues
and better returns than the businesses we’re exiting.
On variable pay, the comment I would make is that this is a decision we will make at the end
of the year, but we recognise that the momentum in our business and the performance have
been strong in the first half, specifically in the second quarter. Therefore, if we do continue to
see this momentum in the business carry on in the second half, we would certainly consider
recognising the contribution of our colleagues towards it in the variable pay, which, all in all,
will have a modest impact on our overall cost. Our commitment to cost discipline, our
commitment to meet our cost target from the bank of 1% on a target basis and our confidence
in being able to meet it are not changing. Firstly, we are very disciplined on run-the-bank costs. That is how we are now
targeting $2 billion on simplification saves. We have delivered 1% year-on-year in the second
quarter, and we continue to guide on around 1% cost growth for the full year 2026. Just in terms
of variable pay as a context, it was $3.9 billion last year, which is 11-12% of our group costs.
Any increase which we will consider, provided revenue growth momentum continues – and
that’s a decision, as Georges said, at the end of the year – will only have a modest change in
total costs for the year.
In terms of 2027, you’ve seen our revenues are growing. We printed a growth number of 6%
in Q1, 7% in Q2. Our investments to date, which are very focused, are working. This gives us
strong confidence to bring forward our planned investments, so we may therefore add to
investment growth in 2027. Just as a background, inflation and investment increased costs by
around 5% in the first half of 2026 before simplification saves, so we expect in the next year
that we will offset any additional investment with simplification saves. That will be a partial
offset, including the offset that will come from the additional $0.3 billion1 on simplification saves
that we announced today, which is on slide 26.
In addition, as Georges said, we have good momentum on our divestments. The $1.8 billion of
costs reallocations over the next several years will create incremental investment capacity. It
will be $300 million in 2026, higher than 2025. We expect that to be slightly higher in 2027. All
1$0.3bn of additional saves to be actioned in 2H26, expected to deliver additional realised saves of $0.5bn in the
FY27 P&L. See slide 27 of the HSBC Holdings plc 2Q26 results presentation to investors and analysts
in all, this is not about not having discipline in run-the-bank costs, this is about making a clear
distinction while maintaining discipline on run-the-bank costs to be able to invest for future
growth, given the revenue strong trajectory of growth we’re seeing so far this year.",2,consecutive,mixed,mixed,operational_efficiency,business_model_strategy,0.469,1.0,0.0,neutral,0.8272072672843933,0.0,positive,0.8609270453453064,0.8609270453453064
hsbc_2026-interim_003,hsbc,2026-interim,2026-interim-investors-analysts-transcript.pdf,qa,4 August 2026,ANDREW COOMBS,CITI,analyst,"Coming back to the costs, there are a lot of moving parts. You are
talking about accelerating the investment spend next year. At the same time, you’ve slightly
increased the simplification saves. And then on slide 29 you’ve got a whole host of divestments
that are going to drop away on both the revenue line and the cost line. It is just this very simple
question - can I ask you to comment on current consensus, which is the 3% cost growth to
$35.4 billion next year?
The second question related to that is that you’ve talked about accelerating investment spend,
but there’s no change in your revenue growth targets. What is the payback on this incremental
investment, and what’s the timeframe?","We’re pleased to be moving at pace in our simplification. The
increase of our simplification saves to $2 billion and the speed of decisioning in our business
exits – three of which we announced over the last ten days or so, 15 of which we announced
since 2025 – are giving us capacity to accelerate investments in our businesses. Also,
remember, our businesses are leading businesses in the areas where we chose to compete.
We are leading in the services we offer our clients, we’re bank of choice for many of those,
therefore these investments are expected to drive higher revenues and higher returns than any
of the businesses we’re disposing, broadly speaking.
What I would like to say, though, additionally about your revenue growth, again, the targets
we’ve given you of revenue growth year-on-year rising to 5% are foundational, are baseline
targets. We shared in February, we’re reiterating now. These are targets for which we run the
bank, or we’re running the bank for the next three years, under a range of different scenarios.
Of course, if we see opportunities to accelerate and if we see supporting market conditions –
as we have seen in the first half of this year – you should expect us to be able to beat those
targets, including starting in 2026, but we’re not changing the foundational baseline targets for
how we run the bank across a range of scenarios. We are not commenting on consensus or giving a cost guidance for 2027, but let
me just unbundle a few things. As Georges said, those targets are the baseline to which we
manage the bank. We continue to work hard – as we have done this year – to exceed our
targets, and we see no change in doing that if they are good market opportunities, the right
hurdle rate, and within our risk appetite. If the outperformance continues, or even if we just take
the outperformance for the first half on revenues, the starting point for next year will be higher,
so therefore please consider that any targets, which we are not changing – we’re just halfway
through the year at the moment – will be based on a higher baseline.
In terms of the overall spend, I’ve already said that we look at the overall investment
opportunities. This year, the increase through investment and inflation was 5%. We said we
would accelerate some investments as we go into next year, so that number would be a bit
higher, but we do have, partly offsetting that – the operative word is ‘partly offsetting that’ – the
additional benefits we are getting both in terms of increased simplification costs, which is $300
million, which goes into next year, as well as an addition of the redeployment of costs coming
from our divestments. But again, it’s very focused spend in areas where we have competitive
strategic advantage, when we have revenue growth, as well as some very strong cost
discipline. In terms of our overall revenue-costs storyline, nothing should change from here.",2,consecutive,mixed,mixed,profitability_earnings,business_model_strategy,0.516,1.0,0.0,neutral,0.7537801265716553,0.0,neutral,0.6703585982322693,0.0
hsbc_2026-interim_004,hsbc,2026-interim,2026-interim-investors-analysts-transcript.pdf,qa,4 August 2026,MELISSA KUANG,GOLDMAN SACHS,analyst,"I am just wondering on the HIBOR moves that we
have seen, which is slightly towards the end of the second half of the second quarter. If we
look at the sensitivities that you have put in, your Hong Kong dollar sensitivity has fallen by
about half since the first quarter. Can you give some colour on what hedges have you taken?
What you have done there in terms of – when we look at this third-quarter NII, will we see any
benefits from the HIBOR going in there?
Also, maybe talk a little bit about the deposit side. Is there any deposit competition? What’s
going on there that perhaps made you a bit less aggressive in terms of upgrading your NII
guidance?
Then the second question is on wealth. Your net new money appears to remain broadly on
track and at the run rate. Can we just maybe give a little bit of understanding in terms of the
AUM outside Asia has declined quarter on quarter? Maybe some colour there. And also, if any
of the recent China cross-border rules, is there anything new, anything we should understand
about? And also, in terms of current behaviour, is there any changes?","I’d like to make some comments on net new money and deposits.
The first one is very strong net new money quarter, both globally and in Asia. Of course, HSBC
is the number one wealth manager in Asia. Asian net new money is very important. They are
broad-based. Hong Kong remains a very important centre for us, with about $0.5 trillion of
wealth balances and a 10% growth of wealth balances on a year-on-year basis. And in Asia,
in total, we manage about $1.1 trillion of wealth balances.
With regards to the cross-border rules, just to make some comments on this, what’s important
to note is you should expect us to be operating at the highest standards of rules and regulation.
You should expect us to have all the robust, up-to-date procedures for client onboarding. And
we actually welcome some of these clarifications that have come in May and June, specifically
the State Council Decree 837, which is intended to provide the clearer guidelines for these
outbound investments.
First, our belief is that these clarifications are not meant to discourage or restrict cross-border.
They’re meant to provide guidelines on how to conform with the rules. And second, when we
look at our client onboarding in May, in June, and so far in July, we have seen account opening
not affected by these additional onboarding declarations and therefore remain confident in the
medium to long-term outlook for Hong Kong to be the leading cross-border wealth hub for the
planet, but also a very important wealth hub for the mainland. So firstly, in terms of the Hong Kong hedge in the first half of 2026, we have
increased our Hong Kong hedge. We have looked at new products, we’ve had some new fixed-
rate customer lending, so that has helped and that has, again, reduced our sensitivity, as you
can see, to any rate moves. And HIBOR has moved today down to 2.62%. It’s been under
pressure the last few weeks. We saw that a few months ago as well.
Just to reiterate, when we give our guidance, we look at this short-term volatility in HIBOR as
one of the factors to consider in our plausible scenarios. So very comfortable with the overall
guidance and the direction of travel we have, and we’ve been working for a while in terms of
looking at ways to increase our Hong Kong dollar hedge, and that’s working very well now.
Now I just want to add, in terms of the net new money, I would just say $25 billion is still a
strong number for the quarter and is broadly aligned with our recent quarterly run rates, 8-9%
annualised.",2,consecutive,mixed,asset_quality,business_model_strategy,business_model_strategy,0.5,1.0,0.0,neutral,0.5589478015899658,0.0,positive,0.5782166719436646,0.5782166719436646
hsbc_2026-interim_005,hsbc,2026-interim,2026-interim-investors-analysts-transcript.pdf,qa,4 August 2026,AMIT GOEL,MEDIOBANCA,analyst,"Just on the cost piece, just to make sure I understand it correctly
in terms of the incremental or the acceleration in spend. In terms of the accelerated spend, is
that more than the $500 million incremental simplification savings or around the same amount?
And then, how are you thinking about the payoff from that, in terms of – will that be benefiting
2028 earnings or is this more 2029 to 2030? Really just trying to understand that a little bit
better would be helpful.","Let me just say on the headline, we are fully committed to cost
discipline. We recognise we have fantastic growth opportunities, and we are creating capacity
to be able to invest in those growth opportunities. So that is what we’re managing as you look
forward, but the cost discipline remains steadfast. So firstly, the payoffs of the investment we do sometimes come very quickly,
actually intra-year. And I’ll draw your attention to some of the additional acceleration on
investment we did in our Securities Services business last year, which gave us payoffs on new
mandates, both last year and into this year. The payoffs don’t have to wait for one or two years.
These are very quick payoffs, and because they are in areas where we already have plans, we
have already invested, and it’s just accelerating as opposed to some de novo new areas.
In terms of costs, the simplification savings will partly offset the accelerated costs. You can
expect some shift on that cost space. However, it’ll be very much determined based upon
where we see the revenue projections and where we see accelerated growth opportunities.
And one thing we are crystal clear about, run-the-bank cost discipline will not change, and any
investment will have to stand in terms of the hurdle rates we have for returns. That’s a
competitive process when we look at a range of opportunities and then we make the choice,
whether it’s with regard to simplification savings being redeployed or indeed the redeployment
of costs coming from divestments. When we talk about acceleration, does that mean that the following year, so 2028,
we would expect to see a drop down in that investment spend or do we just see that continuing
beyond 2027? We’re not giving guidance for 2027 or 2028, but the reason we’re
saying ‘acceleration’ is these are investments along our strategic priorities that have been very
much earmarked, flagged. We know of them, we know the benefits they can provide. These
are not, as Pam said, new initiatives we’re coming up with because we have revenue growth.
This is really what we mean, bringing forward some of this investment plan to bring forward the
growth opportunities that come with it and allow us to gain market share even faster, exactly
along those strategic priorities we called out, for which we are generating the right returns.",4,consecutive,efficiency,mixed,operational_efficiency,business_model_strategy,0.5,1.0,0.0,neutral,0.8607900142669678,0.0,neutral,0.7591433525085449,0.0
